SNo,Time,Size,Iterations,Count
1764,0.00491,17730,593560,17730
1765,0.005324,17740,623728,17740
1766,0.006696,17750,627374,17750
1767,0.004705,17760,612768,17760
1768,0.004842,17770,645906,17770
1769,0.005017,17780,603538,17780
1770,0.004818,17790,576592,17790
1771,0.00586,17800,559904,17800
1772,0.005113,17810,630730,17810
1773,0.004715,17820,588448,17820
1774,0.004855,17830,576690,17830
1775,0.005955,17840,612778,17840
1776,0.005052,17850,647364,17850
1777,0.005054,17860,655984,17860
1778,0.004985,17870,617060,17870
1779,0.004984,17880,587848,17880
1780,0.005058,17890,612322,17890
1781,0.004959,17900,619514,17900
1782,0.00498,17910,602468,17910
1783,0.00519,17920,660598,17920
1784,0.00521,17930,643452,17930
1785,0.004863,17940,615378,17940
1786,0.005035,17950,623578,17950
1787,0.004969,17960,619154,17960
1788,0.005052,17970,640168,17970
1789,0.005028,17980,626658,17980
1790,0.005104,17990,651452,17990
1791,0.004955,18000,613544,18000
1792,0.004981,18010,647466,18010
1793,0.004929,18020,605486,18020
1794,0.005031,18030,617864,18030
1795,0.005085,18040,616930,18040
1796,0.005001,18050,597218,18050
1797,0.00594,18060,668634,18060
1798,0.005326,18070,659214,18070
1799,0.00477,18080,595218,18080
1800,0.004917,18090,611542,18090
1801,0.004817,18100,615372,18100
1802,0.004927,18110,605582,18110
1803,0.004945,18120,600636,18120
1804,0.004846,18130,613572,18130
1805,0.005344,18140,650934,18140
1806,0.005317,18150,641380,18150
1807,0.005199,18160,631396,18160
1808,0.005111,18170,625446,18170
1809,0.004979,18180,612690,18180
1810,0.004883,18190,602522,18190
1811,0.005083,18200,631832,18200
1812,0.004963,18210,593348,18210
1813,0.00494,18220,624196,18220
1814,0.005125,18230,624442,18230
1815,0.005028,18240,610372,18240
1816,0.005324,18250,687080,18250
1817,0.00517,18260,640518,18260
1818,0.005025,18270,623598,18270
1819,0.00512,18280,630048,18280
1820,0.005484,18290,725102,18290
1821,0.004812,18300,628422,18300
1822,0.004984,18310,628838,18310
1823,0.004859,18320,622034,18320
1824,0.005315,18330,662936,18330
1825,0.005014,18340,604002,18340
1826,0.005247,18350,610736,18350
1827,0.005014,18360,619740,18360
1828,0.005082,18370,610786,18370
1829,0.005251,18380,642378,18380
1830,0.004937,18390,619978,18390
1831,0.005081,18400,612570,18400
1832,0.005151,18410,645766,18410
1833,0.005418,18420,661494,18420
1834,0.005786,18430,741946,18430
1835,0.005,18440,620276,18440
1836,0.005196,18450,621596,18450
1837,0.00522,18460,629328,18460
1838,0.005155,18470,658472,18470
1839,0.005203,18480,657716,18480
1840,0.005367,18490,647782,18490
1841,0.005235,18500,620584,18500
1842,0.005074,18510,637802,18510
1843,0.005255,18520,685168,18520
1844,0.00504,18530,660230,18530
1845,0.005124,18540,640260,18540
1846,0.004993,18550,618788,18550
1847,0.005034,18560,599722,18560
1848,0.00496,18570,624210,18570
1849,0.005084,18580,639540,18580
1850,0.005357,18590,651844,18590
1851,0.005104,18600,616788,18600
1852,0.005195,18610,635214,18610
1853,0.00508,18620,632830,18620
1854,0.005214,18630,671522,18630
1855,0.004966,18640,610686,18640
1856,0.005036,18650,623452,18650
1857,0.005223,18660,667776,18660
1858,0.005195,18670,626702,18670
1859,0.005105,18680,609616,18680
1860,0.005106,18690,632316,18690
1861,0.005282,18700,649424,18700
1862,0.00503,18710,654858,18710
1863,0.005146,18720,617706,18720
1864,0.005246,18730,677694,18730
1865,0.0052,18740,624128,18740
1866,0.005618,18750,729588,18750
1867,0.005104,18760,631650,18760
1868,0.005106,18770,623310,18770
1869,0.005105,18780,628558,18780
1870,0.00506,18790,619624,18790
1871,0.005067,18800,639574,18800
1872,0.005287,18810,656830,18810
1873,0.00514,18820,627424,18820
1874,0.005438,18830,724970,18830
1875,0.0052,18840,669506,18840
1876,0.005302,18850,656534,18850
1877,0.005094,18860,646878,18860
1878,0.005043,18870,623514,18870
1879,0.005255,18880,640622,18880
1880,0.005431,18890,651216,18890
1881,0.005181,18900,627346,18900
1882,0.005024,18910,640746,18910
1883,0.005063,18920,641136,18920
1884,0.005226,18930,646566,18930
1885,0.005193,18940,655150,18940
1886,0.005788,18950,741174,18950
1887,0.005195,18960,642972,18960
1888,0.005379,18970,666612,18970
1889,0.005299,18980,654216,18980
1890,0.005169,18990,624762,18990
1891,0.005211,19000,653338,19000
1892,0.005282,19010,654996,19010
1893,0.00527,19020,653246,19020
1894,0.005381,19030,656738,19030
1895,0.005655,19040,689660,19040
1896,0.005187,19050,667060,19050
1897,0.005238,19060,657584,19060
1898,0.005111,19070,646516,19070
1899,0.005382,19080,655248,19080
1900,0.005273,19090,669336,19090
1901,0.00537,19100,678254,19100
1902,0.005355,19110,685370,19110
1903,0.005447,19120,670158,19120
1904,0.005306,19130,657748,19130
1905,0.005146,19140,646772,19140
1906,0.005161,19150,641904,19150
1907,0.005105,19160,650414,19160
1908,0.005419,19170,679488,19170
1909,0.00545,19180,679550,19180
1910,0.005292,19190,646092,19190
1911,0.00531,19200,657592,19200
1912,0.00526,19210,648202,19210
1913,0.005493,19220,675604,19220
1914,0.005126,19230,657872,19230
1915,0.005202,19240,680972,19240
1916,0.005325,19250,658604,19250
1917,0.005338,19260,686432,19260
1918,0.005332,19270,693888,19270
1919,0.005506,19280,677566,19280
1920,0.005503,19290,662916,19290
1921,0.005312,19300,658410,19300
1922,0.00522,19310,651996,19310
1923,0.005287,19320,678364,19320
1924,0.005267,19330,648558,19330
1925,0.005243,19340,638468,19340
1926,0.00536,19350,677578,19350
1927,0.005542,19360,677664,19360
1928,0.005307,19370,660904,19370
1929,0.005474,19380,713510,19380
1930,0.005188,19390,665968,19390
1931,0.00546,19400,784230,19400
1932,0.005458,19410,663646,19410
1933,0.005323,19420,641392,19420
1934,0.006112,19430,741210,19430
1935,0.005248,19440,660540,19440
1936,0.005438,19450,668010,19450
1937,0.005351,19460,682680,19460
1938,0.005358,19470,674518,19470
1939,0.005376,19480,764106,19480
1940,0.00555,19490,697370,19490
1941,0.005271,19500,662474,19500
1942,0.005315,19510,672266,19510
1943,0.005667,19520,680298,19520
1944,0.005421,19530,665898,19530
1945,0.005581,19540,712194,19540
1946,0.005283,19550,641642,19550
1947,0.005099,19560,649602,19560
1948,0.005421,19570,689574,19570
1949,0.005479,19580,696930,19580
1950,0.005319,19590,697736,19590
1951,0.005195,19600,654652,19600
1952,0.005364,19610,685092,19610
1953,0.007504,19620,681424,19620
1954,0.007794,19630,736026,19630
1955,0.007012,19640,690080,19640
1956,0.00727,19650,649000,19650
1957,0.007214,19660,684900,19660
1958,0.005685,19670,681226,19670
1959,0.007252,19680,668950,19680
1960,0.006982,19690,648920,19690
1961,0.005874,19700,707658,19700
1962,0.005638,19710,751488,19710
1963,0.005564,19720,684230,19720
1964,0.005595,19730,685006,19730
1965,0.00529,19740,731348,19740
1966,0.005649,19750,677114,19750
1967,0.005392,19760,650200,19760
1968,0.005612,19770,691198,19770
1969,0.005366,19780,670406,19780
1970,0.005648,19790,737774,19790
1971,0.005408,19800,672780,19800
1972,0.005355,19810,678678,19810
1973,0.005551,19820,714120,19820
1974,0.005464,19830,671170,19830
1975,0.005522,19840,699756,19840
1976,0.005472,19850,702006,19850
1977,0.005408,19860,696622,19860
1978,0.00546,19870,758688,19870
1979,0.005565,19880,689556,19880
1980,0.005524,19890,664148,19890
1981,0.005581,19900,694516,19900
1982,0.005703,19910,688174,19910
1983,0.005586,19920,701910,19920
1984,0.00557,19930,693928,19930
1985,0.005486,19940,664382,19940
1986,0.006062,19950,754822,19950
1987,0.005446,19960,715446,19960
1988,0.005256,19970,716194,19970
1989,0.005368,19980,673714,19980
1990,0.005504,19990,671770,19990
1991,0.005669,20000,700546,20000
1992,0.005605,20010,679728,20010
1993,0.005765,20020,736300,20020
1994,0.005598,20030,699556,20030
1995,0.005469,20040,683210,20040
1996,0.005572,20050,712450,20050
1997,0.005599,20060,711876,20060
1998,0.005345,20070,677988,20070
1999,0.005326,20080,716962,20080
2000,0.005958,20090,712952,20090
2001,0.005738,20100,715018,20100
2002,0.005644,20110,690552,20110
2003,0.005392,20120,681114,20120
2004,0.00571,20130,723612,20130
2005,0.005656,20140,696212,20140
2006,0.005489,20150,681002,20150
2007,0.00559,20160,686782,20160
2008,0.005341,20170,685924,20170
2009,0.005709,20180,706040,20180
2010,0.005956,20190,748256,20190
2011,0.005702,20200,713558,20200
2012,0.005711,20210,703478,20210
2013,0.005807,20220,705010,20220
2014,0.006612,20230,757028,20230
2015,0.005639,20240,705462,20240
2016,0.005515,20250,679894,20250
2017,0.005538,20260,704182,20260
2018,0.005932,20270,714424,20270
2019,0.005625,20280,692646,20280
2020,0.005423,20290,665270,20290
2021,0.005772,20300,703590,20300
2022,0.005715,20310,691224,20310
2023,0.005805,20320,720192,20320
2024,0.005569,20330,757702,20330
2025,0.005775,20340,705610,20340
2026,0.005627,20350,724132,20350
2027,0.005713,20360,729482,20360
2028,0.005538,20370,668734,20370
2029,0.005895,20380,726798,20380
2030,0.005806,20390,736712,20390
2031,0.00568,20400,712662,20400
2032,0.005624,20410,722678,20410
2033,0.005647,20420,730946,20420
2034,0.005893,20430,810166,20430
2035,0.005923,20440,768850,20440
2036,0.005826,20450,714178,20450
2037,0.00554,20460,722768,20460
2038,0.005597,20470,688964,20470
2039,0.005703,20480,759164,20480
2040,0.00567,20490,722972,20490
2041,0.005885,20500,718226,20500
2042,0.005697,20510,738558,20510
2043,0.005723,20520,726068,20520
2044,0.005836,20530,738862,20530
2045,0.005711,20540,706502,20540
2046,0.005705,20550,710774,20550
2047,0.005682,20560,714816,20560
2048,0.005735,20570,743772,20570
2049,0.005858,20580,710446,20580
2050,0.005675,20590,715520,20590
2051,0.005673,20600,708616,20600
2052,0.00616,20610,750168,20610
2053,0.005564,20620,689106,20620
2054,0.005822,20630,719894,20630
2055,0.005887,20640,760312,20640
2056,0.005749,20650,739860,20650
2057,0.006177,20660,701438,20660
2058,0.005724,20670,716796,20670
2059,0.006598,20680,714050,20680
2060,0.005997,20690,748822,20690
2061,0.005915,20700,713978,20700
2062,0.006675,20710,750976,20710
2063,0.005848,20720,746334,20720
2064,0.005885,20730,727546,20730
2065,0.005601,20740,692160,20740
2066,0.005599,20750,697090,20750
2067,0.005568,20760,723160,20760
2068,0.006025,20770,773960,20770
2069,0.005813,20780,689814,20780
2070,0.005663,20790,732374,20790
2071,0.005545,20800,709824,20800
2072,0.005695,20810,722124,20810
2073,0.005842,20820,719802,20820
2074,0.006007,20830,749352,20830
2075,0.005767,20840,731768,20840
2076,0.005997,20850,745336,20850
2077,0.005731,20860,753670,20860
2078,0.006084,20870,766304,20870
2079,0.005666,20880,771294,20880
2080,0.005704,20890,732666,20890
2081,0.005636,20900,737468,20900
2082,0.005943,20910,768326,20910
2083,0.005791,20920,711396,20920
2084,0.005812,20930,740980,20930
2085,0.005706,20940,711920,20940
2086,0.005804,20950,716948,20950
2087,0.005752,20960,713596,20960
2088,0.0056,20970,715354,20970
2089,0.005792,20980,732332,20980
2090,0.00582,20990,744956,20990
2091,0.005642,21000,704196,21000
2092,0.005743,21010,742204,21010
2093,0.005974,21020,725328,21020
2094,0.005695,21030,725088,21030
2095,0.005638,21040,706864,21040
2096,0.005975,21050,755152,21050
2097,0.006017,21060,723484,21060
2098,0.005876,21070,770394,21070
2099,0.005979,21080,731314,21080
2100,0.005932,21090,761666,21090
2101,0.006167,21100,821742,21100
2102,0.005852,21110,707718,21110
2103,0.005926,21120,743550,21120
2104,0.005932,21130,777516,21130
2105,0.005815,21140,739008,21140
2106,0.005881,21150,750998,21150
2107,0.006142,21160,766022,21160
2108,0.005999,21170,744036,21170
2109,0.005958,21180,737476,21180
2110,0.005954,21190,725708,21190
2111,0.005691,21200,735662,21200
2112,0.005824,21210,711502,21210
2113,0.006257,21220,777734,21220
2114,0.005791,21230,718268,21230
2115,0.006073,21240,759290,21240
2116,0.005689,21250,759262,21250
2117,0.005776,21260,721882,21260
2118,0.005893,21270,727320,21270
2119,0.005897,21280,771940,21280
2120,0.005997,21290,769176,21290
2121,0.00573,21300,746878,21300
2122,0.005806,21310,805042,21310
2123,0.006055,21320,731256,21320
2124,0.005794,21330,750730,21330
2125,0.00593,21340,746542,21340
2126,0.005932,21350,716010,21350
2127,0.005996,21360,745242,21360
2128,0.006027,21370,741908,21370
2129,0.006572,21380,738646,21380
2130,0.006189,21390,790408,21390
2131,0.005929,21400,708812,21400
2132,0.005863,21410,745510,21410
2133,0.005889,21420,771046,21420
2134,0.006045,21430,797644,21430
2135,0.005712,21440,760450,21440
2136,0.005826,21450,791830,21450
2137,0.006098,21460,759076,21460
2138,0.006147,21470,794604,21470
2139,0.006809,21480,772860,21480
2140,0.006136,21490,790476,21490
2141,0.006468,21500,821538,21500
2142,0.006135,21510,776630,21510
2143,0.005984,21520,725224,21520
2144,0.006032,21530,760282,21530
2145,0.006117,21540,757352,21540
2146,0.007271,21550,750450,21550
2147,0.0063,21560,794544,21560
2148,0.006156,21570,771502,21570
2149,0.005985,21580,746218,21580
2150,0.006048,21590,757568,21590
2151,0.006185,21600,757500,21600
2152,0.006165,21610,759956,21610
2153,0.006123,21620,755252,21620
2154,0.006171,21630,773552,21630
2155,0.006507,21640,829884,21640
2156,0.0061,21650,735724,21650
2157,0.006277,21660,756116,21660
2158,0.00628,21670,759260,21670
2159,0.006103,21680,752488,21680
2160,0.006137,21690,808812,21690
2161,0.005994,21700,823182,21700
2162,0.005844,21710,719400,21710
2163,0.006477,21720,731104,21720
2164,0.006064,21730,755588,21730
2165,0.006099,21740,752508,21740
2166,0.006706,21750,777248,21750
2167,0.006174,21760,733670,21760
2168,0.00616,21770,790908,21770
2169,0.005887,21780,791402,21780
2170,0.005982,21790,759990,21790
2171,0.006284,21800,794944,21800
2172,0.006467,21810,835032,21810
2173,0.006389,21820,772974,21820
2174,0.006214,21830,768310,21830
2175,0.006141,21840,788914,21840
2176,0.005916,21850,756664,21850
2177,0.006003,21860,768970,21860
2178,0.00604,21870,747584,21870
2179,0.006375,21880,785098,21880
2180,0.006014,21890,749158,21890
2181,0.006151,21900,797980,21900
2182,0.005992,21910,756966,21910
2183,0.007258,21920,747902,21920
2184,0.006177,21930,792214,21930
2185,0.006622,21940,773506,21940
2186,0.006451,21950,819262,21950
2187,0.00638,21960,795662,21960
2188,0.006742,21970,835140,21970
2189,0.005985,21980,782374,21980
2190,0.006352,21990,794834,21990
2191,0.005996,22000,792570,22000
2192,0.006269,22010,787806,22010
2193,0.006092,22020,766056,22020
2194,0.006072,22030,789450,22030
2195,0.006377,22040,783350,22040
2196,0.006218,22050,771216,22050
2197,0.006353,22060,778488,22060
2198,0.006167,22070,775518,22070
2199,0.006131,22080,773786,22080
2200,0.005969,22090,745364,22090
2201,0.006444,22100,783410,22100
2202,0.006257,22110,774212,22110
2203,0.006342,22120,767102,22120
2204,0.006109,22130,810856,22130
2205,0.006046,22140,743588,22140
2206,0.005884,22150,754678,22150
2207,0.006038,22160,773706,22160
2208,0.006073,22170,758828,22170
2209,0.006063,22180,764492,22180
2210,0.006026,22190,760610,22190
2211,0.006367,22200,851234,22200
2212,0.006193,22210,816822,22210
2213,0.006748,22220,889770,22220
2214,0.006301,22230,773018,22230
2215,0.006079,22240,761274,22240
2216,0.006318,22250,846282,22250
2217,0.006178,22260,789582,22260
2218,0.00613,22270,788490,22270
2219,0.006784,22280,869116,22280
2220,0.006198,22290,796554,22290
2221,0.00607,22300,826634,22300
2222,0.006332,22310,826518,22310
2223,0.006073,22320,771450,22320
2224,0.006347,22330,785582,22330
2225,0.006621,22340,793734,22340
2226,0.006222,22350,811564,22350
2227,0.0062,22360,778270,22360
2228,0.006069,22370,818858,22370
2229,0.00613,22380,760912,22380
2230,0.00652,22390,805404,22390
2231,0.006075,22400,759920,22400
2232,0.006033,22410,787784,22410
2233,0.006602,22420,868624,22420
2234,0.006227,22430,777882,22430
2235,0.006221,22440,768256,22440
2236,0.006254,22450,806440,22450
2237,0.006992,22460,789726,22460
2238,0.006528,22470,822908,22470
2239,0.006241,22480,774266,22480
2240,0.006838,22490,837940,22490
2241,0.006508,22500,874538,22500
2242,0.006381,22510,823862,22510
2243,0.006245,22520,784928,22520
2244,0.006325,22530,818288,22530
2245,0.006388,22540,812922,22540
2246,0.006188,22550,769854,22550
2247,0.006439,22560,813800,22560
2248,0.006094,22570,748960,22570
2249,0.006337,22580,781602,22580
2250,0.006296,22590,812434,22590
2251,0.006744,22600,831140,22600
2252,0.006232,22610,799774,22610
2253,0.006552,22620,809282,22620
2254,0.006377,22630,769466,22630
2255,0.006014,22640,777750,22640
2256,0.006436,22650,783138,22650
2257,0.006191,22660,820300,22660
2258,0.006382,22670,838958,22670
2259,0.006765,22680,853140,22680
2260,0.006094,22690,795892,22690
2261,0.006427,22700,774058,22700
2262,0.007176,22710,836804,22710
2263,0.006384,22720,783424,22720
2264,0.006743,22730,840922,22730
2265,0.006324,22740,790130,22740
2266,0.006329,22750,804488,22750
2267,0.006519,22760,783538,22760
2268,0.006797,22770,781428,22770
2269,0.006409,22780,775170,22780
2270,0.006221,22790,788128,22790
2271,0.006399,22800,800628,22800
2272,0.006447,22810,775420,22810
2273,0.006522,22820,818266,22820
2274,0.006451,22830,800016,22830
2275,0.006387,22840,769196,22840
2276,0.006328,22850,795064,22850
2277,0.006554,22860,826560,22860
2278,0.006371,22870,828562,22870
2279,0.006311,22880,792456,22880
2280,0.006446,22890,785340,22890
2281,0.006169,22900,813158,22900
2282,0.006516,22910,816400,22910
2283,0.006432,22920,803890,22920
2284,0.006377,22930,797006,22930
2285,0.006751,22940,791606,22940
2286,0.006608,22950,824914,22950
2287,0.007163,22960,861840,22960
2288,0.006855,22970,826780,22970
2289,0.006633,22980,807860,22980
2290,0.006675,22990,803396,22990
2291,0.006957,23000,836580,23000
2292,0.0064,23010,801996,23010
2293,0.006428,23020,833378,23020
2294,0.006319,23030,767796,23030
2295,0.006453,23040,796398,23040
2296,0.006621,23050,803042,23050
2297,0.006257,23060,813906,23060
2298,0.006252,23070,807068,23070
2299,0.006915,23080,781954,23080
2300,0.006292,23090,789414,23090
2301,0.00655,23100,835626,23100
2302,0.006551,23110,806658,23110
2303,0.006368,23120,819716,23120
2304,0.006662,23130,817682,23130
2305,0.006676,23140,850364,23140
2306,0.006396,23150,777172,23150
2307,0.006715,23160,808940,23160
2308,0.006662,23170,820542,23170
2309,0.007889,23180,858884,23180
2310,0.006506,23190,814712,23190
2311,0.0063,23200,795748,23200
2312,0.007083,23210,923600,23210
2313,0.006353,23220,774966,23220
2314,0.006249,23230,788954,23230
2315,0.006515,23240,795634,23240
2316,0.007158,23250,916008,23250
2317,0.006582,23260,887410,23260
2318,0.006376,23270,809914,23270
2319,0.006237,23280,819796,23280
2320,0.006581,23290,838072,23290
2321,0.006363,23300,769670,23300
2322,0.006509,23310,816362,23310
2323,0.006559,23320,843876,23320
2324,0.006625,23330,815856,23330
2325,0.006622,23340,821258,23340
2326,0.006561,23350,795192,23350
2327,0.006842,23360,803904,23360
2328,0.006965,23370,911244,23370
2329,0.006386,23380,851496,23380
2330,0.006481,23390,827508,23390
2331,0.007654,23400,794304,23400
2332,0.006598,23410,785478,23410
2333,0.006481,23420,853994,23420
2334,0.008119,23430,903178,23430
2335,0.006741,23440,827734,23440
2336,0.006759,23450,834194,23450
2337,0.006758,23460,844454,23460
2338,0.006919,23470,840854,23470
2339,0.006595,23480,801368,23480
2340,0.006684,23490,832502,23490
2341,0.00687,23500,839868,23500
2342,0.006623,23510,799780,23510
2343,0.006659,23520,906068,23520
2344,0.006784,23530,836142,23530
2345,0.006759,23540,871876,23540
2346,0.006702,23550,813420,23550
2347,0.006807,23560,852880,23560
2348,0.006919,23570,937704,23570
2349,0.006615,23580,823848,23580
2350,0.006914,23590,890162,23590
2351,0.006536,23600,805294,23600
2352,0.006814,23610,881438,23610
2353,0.006651,23620,928648,23620
2354,0.006412,23630,832938,23630
2355,0.006588,23640,868312,23640
2356,0.006805,23650,826956,23650
2357,0.006608,23660,844974,23660
2358,0.00672,23670,804130,23670
2359,0.0072,23680,884778,23680
2360,0.006928,23690,858052,23690
2361,0.006972,23700,892198,23700
2362,0.006632,23710,805134,23710
2363,0.006937,23720,892544,23720
2364,0.006693,23730,853052,23730
2365,0.006533,23740,815720,23740
2366,0.006826,23750,827412,23750
2367,0.006828,23760,900508,23760
2368,0.006838,23770,866760,23770
2369,0.007114,23780,913940,23780
2370,0.006665,23790,828392,23790
2371,0.006739,23800,871422,23800
2372,0.006928,23810,857246,23810
2373,0.006825,23820,860852,23820
2374,0.006718,23830,940546,23830
2375,0.006611,23840,874510,23840
2376,0.006725,23850,853462,23850
2377,0.006779,23860,889110,23860
2378,0.00668,23870,824384,23870
2379,0.006829,23880,901022,23880
2380,0.006796,23890,849986,23890
2381,0.006936,23900,863094,23900
2382,0.006792,23910,868474,23910
2383,0.00673,23920,818188,23920
2384,0.00688,23930,870078,23930
2385,0.006528,23940,857156,23940
2386,0.006765,23950,855118,23950
2387,0.006882,23960,863968,23960
2388,0.006723,23970,838832,23970
2389,0.006419,23980,818586,23980
2390,0.006864,23990,862352,23990
2391,0.006859,24000,892834,24000
2392,0.006766,24010,910442,24010
2393,0.006289,24020,845616,24020
2394,0.006883,24030,835680,24030
2395,0.007014,24040,860136,24040
2396,0.006813,24050,843254,24050
2397,0.00686,24060,868342,24060
2398,0.006849,24070,868582,24070
2399,0.006724,24080,877326,24080
2400,0.006654,24090,850178,24090
2401,0.006889,24100,890718,24100
2402,0.007194,24110,848476,24110
2403,0.00695,24120,850842,24120
2404,0.006877,24130,861426,24130
2405,0.007207,24140,876816,24140
2406,0.007898,24150,843654,24150
2407,0.007008,24160,851200,24160
2408,0.007135,24170,835764,24170
2409,0.007432,24180,845106,24180
2410,0.008773,24190,908264,24190
2411,0.007217,24200,831878,24200
2412,0.007127,24210,859450,24210
2413,0.006631,24220,831502,24220
2414,0.006863,24230,857202,24230
2415,0.006757,24240,852078,24240
2416,0.006931,24250,861802,24250
2417,0.006716,24260,822308,24260
2418,0.007089,24270,916520,24270
2419,0.007016,24280,876086,24280
2420,0.006951,24290,890204,24290
2421,0.006783,24300,888390,24300
2422,0.006878,24310,907176,24310
2423,0.007319,24320,879024,24320
2424,0.007008,24330,860536,24330
2425,0.006885,24340,847536,24340
2426,0.006695,24350,821352,24350
2427,0.00773,24360,863472,24360
2428,0.007098,24370,861684,24370
2429,0.006735,24380,844712,24380
2430,0.006935,24390,892114,24390
2431,0.00677,24400,834240,24400
2432,0.006803,24410,823536,24410
2433,0.006845,24420,894032,24420
2434,0.006678,24430,840856,24430
2435,0.008772,24440,947226,24440
2436,0.006836,24450,885896,24450
2437,0.006686,24460,830734,24460
2438,0.006979,24470,888112,24470
2439,0.006761,24480,860460,24480
2440,0.00682,24490,957818,24490
2441,0.007268,24500,936630,24500
2442,0.007692,24510,988428,24510
2443,0.006755,24520,855878,24520
2444,0.006793,24530,884864,24530
2445,0.007504,24540,962208,24540
2446,0.006767,24550,870618,24550
2447,0.007204,24560,902960,24560
2448,0.007016,24570,910768,24570
2449,0.007358,24580,900984,24580
2450,0.007176,24590,897788,24590
2451,0.007086,24600,912012,24600
2452,0.006801,24610,877082,24610
2453,0.006816,24620,866370,24620
2454,0.006864,24630,886572,24630
2455,0.007329,24640,907794,24640
2456,0.007256,24650,875600,24650
2457,0.006987,24660,868046,24660
2458,0.006841,24670,877344,24670
2459,0.006923,24680,880896,24680
2460,0.006743,24690,850980,24690
2461,0.006992,24700,852222,24700
2462,0.007144,24710,930716,24710
2463,0.007363,24720,884604,24720
2464,0.007404,24730,871998,24730
2465,0.006988,24740,886388,24740
2466,0.006944,24750,904648,24750
2467,0.006828,24760,866834,24760
2468,0.007327,24770,905034,24770
2469,0.006808,24780,859730,24780
2470,0.006764,24790,867504,24790
2471,0.007122,24800,887998,24800
2472,0.008601,24810,916392,24810
2473,0.007005,24820,875368,24820
2474,0.007189,24830,914858,24830
2475,0.007602,24840,876662,24840
2476,0.007276,24850,995806,24850
2477,0.007221,24860,872240,24860
2478,0.007081,24870,854860,24870
2479,0.006911,24880,872248,24880
2480,0.007369,24890,921466,24890
2481,0.007282,24900,916612,24900
2482,0.007453,24910,938254,24910
2483,0.007296,24920,871266,24920
2484,0.007055,24930,905136,24930
2485,0.007056,24940,873204,24940
2486,0.006893,24950,847668,24950
2487,0.008141,24960,912004,24960
2488,0.006989,24970,905402,24970
2489,0.007059,24980,870804,24980
2490,0.00684,24990,874872,24990
2491,0.007262,25000,851038,25000
2492,0.007197,25010,899284,25010
2493,0.007235,25020,887410,25020
2494,0.007073,25030,853184,25030
2495,0.007059,25040,947428,25040
2496,0.007285,25050,918078,25050
2497,0.007026,25060,878646,25060
2498,0.00703,25070,861276,25070
2499,0.007424,25080,972346,25080
2500,0.00772,25090,967382,25090
2501,0.007557,25100,985996,25100
2502,0.007218,25110,949574,25110
2503,0.006956,25120,899280,25120
2504,0.007121,25130,855276,25130
2505,0.007057,25140,960198,25140
2506,0.007733,25150,918356,25150
2507,0.007391,25160,951978,25160
2508,0.007291,25170,898976,25170
2509,0.007199,25180,919724,25180
2510,0.007427,25190,946328,25190
2511,0.007204,25200,876812,25200
2512,0.007021,25210,887390,25210
2513,0.007039,25220,897432,25220
2514,0.007571,25230,842466,25230
2515,0.007063,25240,935790,25240
2516,0.006958,25250,884306,25250
2517,0.007297,25260,855312,25260
2518,0.006944,25270,925404,25270
2519,0.006955,25280,910068,25280
2520,0.007262,25290,891744,25290
2521,0.007031,25300,883480,25300
2522,0.007045,25310,911650,25310
2523,0.007188,25320,943490,25320
2524,0.00718,25330,877644,25330
2525,0.007267,25340,898780,25340
2526,0.007122,25350,894384,25350
2527,0.007196,25360,902816,25360
2528,0.007193,25370,869722,25370
2529,0.007413,25380,900606,25380
2530,0.007545,25390,968780,25390
2531,0.007324,25400,921944,25400
2532,0.00711,25410,912818,25410
2533,0.007628,25420,884132,25420
2534,0.007271,25430,959214,25430
2535,0.008137,25440,931466,25440
2536,0.007868,25450,897910,25450
2537,0.007368,25460,927746,25460
2538,0.007101,25470,902082,25470
2539,0.007464,25480,925920,25480
2540,0.007463,25490,967620,25490
2541,0.007345,25500,944932,25500
2542,0.007247,25510,897000,25510
2543,0.007147,25520,940120,25520
2544,0.007123,25530,885748,25530
2545,0.00732,25540,914594,25540
2546,0.007522,25550,950232,25550
2547,0.007116,25560,885194,25560
2548,0.006932,25570,866256,25570
2549,0.007784,25580,947752,25580
2550,0.007229,25590,884180,25590
2551,0.007404,25600,980364,25600
2552,0.007238,25610,952020,25610
2553,0.007175,25620,897730,25620
2554,0.007223,25630,878072,25630
2555,0.00854,25640,952654,25640
2556,0.006918,25650,908092,25650
2557,0.007221,25660,899478,25660
2558,0.007361,25670,913478,25670
2559,0.007352,25680,943992,25680
2560,0.007526,25690,872570,25690
2561,0.007107,25700,887260,25700
2562,0.007314,25710,944342,25710
2563,0.00738,25720,902410,25720
2564,0.007361,25730,951414,25730
2565,0.007619,25740,984932,25740
2566,0.007042,25750,884118,25750
2567,0.007334,25760,926374,25760
2568,0.007492,25770,945166,25770
2569,0.007433,25780,924756,25780
2570,0.006985,25790,896700,25790
2571,0.008188,25800,1028218,25800
2572,0.007273,25810,903118,25810
2573,0.00766,25820,956412,25820
2574,0.007095,25830,892816,25830
2575,0.007315,25840,930616,25840
2576,0.007056,25850,907916,25850
2577,0.007638,25860,993604,25860
2578,0.007372,25870,951930,25870
2579,0.007208,25880,942236,25880
2580,0.007165,25890,886188,25890
2581,0.007291,25900,902010,25900
2582,0.007277,25910,901242,25910
2583,0.007331,25920,989566,25920
2584,0.007265,25930,893308,25930
2585,0.007249,25940,957598,25940
