SNo,Time,Size,Iterations,Count
820,0.058291,163900,6993806,163900
821,0.058483,164100,7199838,164100
822,0.056646,164300,6992548,164300
823,0.060201,164500,7190878,164500
824,0.055302,164700,6909320,164700
825,0.059335,164900,7150816,164900
826,0.058758,165100,7434780,165100
827,0.059789,165300,7357566,165300
828,0.058434,165500,7174978,165500
829,0.056913,165700,7295660,165700
830,0.058057,165900,7013576,165900
831,0.058503,166100,6872576,166100
832,0.058239,166300,7099080,166300
833,0.058326,166500,6985606,166500
834,0.058112,166700,6958384,166700
835,0.058919,166900,7387714,166900
836,0.05901,167100,7299796,167100
837,0.061232,167300,7250950,167300
838,0.057285,167500,7138332,167500
839,0.057762,167700,7229084,167700
840,0.068133,167900,7165996,167900
841,0.063343,168100,7289204,168100
842,0.062919,168300,7694800,168300
843,0.060338,168500,7197724,168500
844,0.059496,168700,7181406,168700
845,0.058518,168900,7093420,168900
846,0.058275,169100,7172722,169100
847,0.05675,169300,7172694,169300
848,0.059964,169500,7301234,169500
849,0.057349,169700,7359714,169700
850,0.060064,169900,7429984,169900
851,0.059739,170100,7057734,170100
852,0.061068,170300,7362584,170300
853,0.060193,170500,7681804,170500
854,0.06017,170700,7622842,170700
855,0.059241,170900,7492412,170900
856,0.058705,171100,7835186,171100
857,0.058661,171300,7167244,171300
858,0.059703,171500,7275266,171500
859,0.05999,171700,7461624,171700
860,0.060332,171900,7779618,171900
861,0.060823,172100,7699770,172100
862,0.06423,172300,7910428,172300
863,0.062238,172500,7536910,172500
864,0.059699,172700,7413560,172700
865,0.059157,172900,7125560,172900
866,0.060594,173100,7670242,173100
867,0.060548,173300,7478670,173300
868,0.065153,173500,7674876,173500
869,0.060629,173700,7527960,173700
870,0.063729,173900,7765520,173900
871,0.064126,174100,7714698,174100
872,0.061464,174300,7471126,174300
873,0.058958,174500,7464748,174500
874,0.063197,174700,8186206,174700
875,0.063231,174900,7671390,174900
876,0.06103,175100,7601920,175100
877,0.06153,175300,7961386,175300
878,0.061779,175500,7442122,175500
879,0.062811,175700,8136182,175700
880,0.062155,175900,7676408,175900
881,0.060729,176100,7580854,176100
882,0.062986,176300,7651136,176300
883,0.062093,176500,7643508,176500
884,0.063884,176700,7493924,176700
885,0.061162,176900,7704684,176900
886,0.063821,177100,8049086,177100
887,0.061491,177300,7609058,177300
888,0.06424,177500,7883030,177500
889,0.060162,177700,8236002,177700
890,0.062312,177900,7618534,177900
891,0.062537,178100,7598510,178100
892,0.06303,178300,8272388,178300
893,0.061451,178500,7806718,178500
894,0.061675,178700,7552280,178700
895,0.060329,178900,7688530,178900
896,0.064224,179100,7718620,179100
897,0.063953,179300,7862158,179300
898,0.064714,179500,7895766,179500
899,0.065156,179700,7902278,179700
900,0.063002,179900,7990118,179900
901,0.062766,180100,8053318,180100
902,0.063171,180300,8086126,180300
903,0.063853,180500,8150108,180500
904,0.064433,180700,7635988,180700
905,0.064396,180900,7853080,180900
906,0.062414,181100,7672036,181100
907,0.061671,181300,7792886,181300
908,0.063619,181500,8028736,181500
909,0.0635,181700,7564016,181700
910,0.065267,181900,8159118,181900
911,0.066389,182100,8196022,182100
912,0.062119,182300,7701542,182300
913,0.066351,182500,8086972,182500
914,0.064463,182700,7988338,182700
915,0.065604,182900,8238446,182900
916,0.064789,183100,8055312,183100
917,0.064668,183300,7881660,183300
918,0.066413,183500,8008358,183500
919,0.066562,183700,8279842,183700
920,0.066031,183900,8434064,183900
921,0.065987,184100,8165532,184100
922,0.064198,184300,7688774,184300
923,0.064757,184500,7990056,184500
924,0.065316,184700,8194032,184700
925,0.064567,184900,8201266,184900
926,0.063376,185100,8035368,185100
927,0.064253,185300,8068712,185300
928,0.065446,185500,8314444,185500
929,0.065024,185700,8344884,185700
930,0.067812,185900,8110738,185900
931,0.065609,186100,7939240,186100
932,0.064602,186300,8002994,186300
933,0.065235,186500,8073358,186500
934,0.068311,186700,8446022,186700
935,0.067091,186900,8221596,186900
936,0.067355,187100,8162710,187100
937,0.068303,187300,8306864,187300
938,0.065521,187500,8003580,187500
939,0.073262,187700,8147868,187700
940,0.070714,187900,8301974,187900
941,0.067619,188100,8207246,188100
942,0.064369,188300,8171390,188300
943,0.067094,188500,8178790,188500
944,0.063503,188700,8193622,188700
945,0.067993,188900,8389926,188900
946,0.067093,189100,8132518,189100
947,0.070636,189300,8068086,189300
948,0.070199,189500,8324872,189500
949,0.070284,189700,8221474,189700
950,0.083283,189900,8448722,189900
951,0.073415,190100,8162942,190100
952,0.071446,190300,8021522,190300
953,0.072416,190500,8435238,190500
954,0.06988,190700,8404778,190700
955,0.070381,190900,8240552,190900
956,0.073291,191100,8558232,191100
957,0.070778,191300,8335070,191300
958,0.068746,191500,8277438,191500
959,0.068574,191700,8418118,191700
960,0.068306,191900,8320178,191900
961,0.068752,192100,8256514,192100
962,0.068635,192300,8290192,192300
963,0.069767,192500,8595030,192500
964,0.072089,192700,8869992,192700
965,0.068674,192900,8871016,192900
966,0.068845,193100,9290620,193100
967,0.07185,193300,8404922,193300
968,0.067846,193500,8604758,193500
969,0.071567,193700,8778574,193700
970,0.070912,193900,8588006,193900
971,0.072594,194100,9158564,194100
972,0.074029,194300,8394560,194300
973,0.076024,194500,8441814,194500
974,0.074778,194700,8597810,194700
975,0.068411,194900,8438684,194900
976,0.067726,195100,8364622,195100
977,0.069619,195300,8378400,195300
978,0.068531,195500,8293612,195500
979,0.071893,195700,9791766,195700
980,0.072076,195900,8709128,195900
981,0.069627,196100,8940746,196100
982,0.068048,196300,8736796,196300
983,0.069172,196500,8583118,196500
984,0.070343,196700,8515350,196700
985,0.071099,196900,8607446,196900
986,0.070292,197100,8979814,197100
987,0.072737,197300,8286456,197300
988,0.081165,197500,8900564,197500
989,0.069201,197700,8428390,197700
990,0.069965,197900,9001594,197900
991,0.069008,198100,8383066,198100
992,0.070275,198300,8855506,198300
993,0.073582,198500,9231996,198500
994,0.071114,198700,8611072,198700
995,0.070733,198900,8889350,198900
996,0.070675,199100,8792542,199100
997,0.084123,199300,9443172,199300
998,0.074446,199500,8500040,199500
999,0.074873,199700,9003278,199700
1000,0.070161,199900,8791530,199900
1001,0.084637,200100,9215326,200100
1002,0.072423,200300,9042744,200300
1003,0.070204,200500,8963030,200500
1004,0.070633,200700,8899414,200700
1005,0.071473,200900,8699784,200900
1006,0.071726,201100,9335776,201100
1007,0.072511,201300,8700656,201300
1008,0.070224,201500,8386708,201500
1009,0.071625,201700,8586574,201700
1010,0.070924,201900,9090168,201900
1011,0.070658,202100,8630102,202100
1012,0.07147,202300,8930806,202300
1013,0.074462,202500,9426450,202500
1014,0.070974,202700,8913592,202700
1015,0.073749,202900,9159076,202900
1016,0.071801,203100,8823158,203100
1017,0.073344,203300,9118834,203300
1018,0.069786,203500,8870688,203500
1019,0.072956,203700,9033906,203700
1020,0.076381,203900,9778134,203900
1021,0.074665,204100,9483998,204100
1022,0.072832,204300,8875734,204300
1023,0.073127,204500,9133822,204500
1024,0.070328,204700,8846444,204700
1025,0.072477,204900,8832096,204900
1026,0.072755,205100,9112234,205100
1027,0.07219,205300,8700716,205300
1028,0.072417,205500,9104196,205500
1029,0.073907,205700,9103244,205700
1030,0.077527,205900,9329928,205900
1031,0.071831,206100,9110574,206100
1032,0.07737,206300,9133214,206300
1033,0.072983,206500,8836652,206500
1034,0.07262,206700,8749714,206700
1035,0.074284,206900,9100186,206900
1036,0.072972,207100,8882472,207100
1037,0.072842,207300,8793716,207300
1038,0.072757,207500,9302076,207500
1039,0.073938,207700,8866092,207700
1040,0.071545,207900,8755450,207900
1041,0.074403,208100,8833540,208100
1042,0.076461,208300,9616104,208300
1043,0.074094,208500,8909536,208500
1044,0.077579,208700,9367526,208700
1045,0.075707,208900,9642192,208900
1046,0.074031,209100,9288434,209100
1047,0.074953,209300,9044062,209300
1048,0.0744,209500,9377674,209500
1049,0.073764,209700,9339390,209700
1050,0.07652,209900,9370992,209900
1051,0.076498,210100,9529716,210100
1052,0.078343,210300,9757834,210300
1053,0.076993,210500,9498024,210500
1054,0.076719,210700,9526626,210700
1055,0.075395,210900,9281078,210900
1056,0.076245,211100,9346142,211100
1057,0.077136,211300,9832744,211300
1058,0.078351,211500,9734192,211500
1059,0.072192,211700,9178416,211700
1060,0.07664,211900,9705452,211900
1061,0.074901,212100,9065686,212100
1062,0.0766,212300,9707030,212300
1063,0.076119,212500,9086918,212500
1064,0.076346,212700,10095036,212700
1065,0.076442,212900,9406124,212900
1066,0.078158,213100,9466324,213100
1067,0.080323,213300,9665140,213300
1068,0.079977,213500,9643888,213500
1069,0.073974,213700,9475924,213700
1070,0.078526,213900,10076302,213900
1071,0.078253,214100,9834710,214100
1072,0.076102,214300,9196196,214300
1073,0.073733,214500,9939792,214500
1074,0.07694,214700,9604506,214700
1075,0.075333,214900,9310500,214900
1076,0.076612,215100,9802058,215100
1077,0.077402,215300,9691044,215300
1078,0.077266,215500,9616646,215500
1079,0.076415,215700,9521440,215700
1080,0.074299,215900,9193702,215900
1081,0.075931,216100,9731234,216100
1082,0.076929,216300,9566038,216300
1083,0.078165,216500,9754452,216500
1084,0.077761,216700,9515560,216700
1085,0.076035,216900,9453570,216900
1086,0.075803,217100,9605946,217100
1087,0.07668,217300,9752030,217300
1088,0.077462,217500,10143654,217500
1089,0.075868,217700,9808502,217700
1090,0.078694,217900,10068830,217900
1091,0.075082,218100,9289110,218100
1092,0.079506,218300,9878800,218300
1093,0.077646,218500,9438530,218500
1094,0.07992,218700,9565802,218700
1095,0.079962,218900,9945800,218900
1096,0.076572,219100,9357248,219100
1097,0.076959,219300,9445430,219300
1098,0.0796,219500,10112776,219500
1099,0.082743,219700,10352832,219700
1100,0.075217,219900,9550800,219900
1101,0.077471,220100,9570624,220100
1102,0.07704,220300,9494420,220300
1103,0.08164,220500,9715896,220500
1104,0.078456,220700,9716242,220700
1105,0.083024,220900,9640420,220900
1106,0.079431,221100,9676844,110581
1107,0.084245,221300,10763348,221300
1108,0.078484,221500,9854894,221500
1109,0.077561,221700,9890404,221700
1110,0.078721,221900,9772900,221900
1111,0.078753,222100,10088358,222100
1112,0.077686,222300,9826120,222300
1113,0.081297,222500,10136594,222500
1114,0.083178,222700,10342708,222700
1115,0.074982,222900,9571930,222900
1116,0.079413,223100,9748928,223100
1117,0.079132,223300,9626166,223300
1118,0.081094,223500,9819344,223500
1119,0.07641,223700,9987934,223700
1120,0.079821,223900,9931012,223900
1121,0.079421,224100,10104968,224100
1122,0.080479,224300,9712172,224300
1123,0.080027,224500,10002740,224500
1124,0.080227,224700,9718520,224700
1125,0.078391,224900,9764396,224900
1126,0.082563,225100,9873738,225100
1127,0.076879,225300,10127466,225300
1128,0.077654,225500,9825320,225500
1129,0.078317,225700,10108564,225700
1130,0.078447,225900,10258070,225900
1131,0.081278,226100,10014338,226100
1132,0.080855,226300,9966448,226300
1133,0.083522,226500,10207590,226500
1134,0.081649,226700,10140930,226700
1135,0.082079,226900,10469700,226900
1136,0.081011,227100,10662514,227100
1137,0.081118,227300,9967090,227300
1138,0.080534,227500,10185998,227500
1139,0.08156,227700,10167790,227700
1140,0.084185,227900,10188234,227900
1141,0.083007,228100,10269256,228100
1142,0.083238,228300,10360292,228300
1143,0.080778,228500,10381528,228500
1144,0.080509,228700,10111888,228700
1145,0.084181,228900,10905408,228900
1146,0.08779,229100,10416924,229100
1147,0.081921,229300,10256222,229300
1148,0.081216,229500,9884482,229500
1149,0.080237,229700,10103842,229700
1150,0.081833,229900,10356432,229900
1151,0.07972,230100,10146012,230100
1152,0.082949,230300,11079416,230300
1153,0.083639,230500,10450238,230500
1154,0.07978,230700,10189784,230700
1155,0.08328,230900,9956516,230900
1156,0.081747,231100,10725562,231100
1157,0.083056,231300,10438404,231300
1158,0.08098,231500,9942830,231500
1159,0.081993,231700,10508772,231700
1160,0.086651,231900,10750634,231900
1161,0.084209,232100,10527274,232100
1162,0.087192,232300,10178736,232300
1163,0.086093,232500,10653706,232500
1164,0.086192,232700,10926016,232700
1165,0.083987,232900,11029938,232900
1166,0.087647,233100,10719493,116344
1167,0.082551,233300,9992788,233300
1168,0.088736,233500,11073414,233500
1169,0.083511,233700,10612836,233700
1170,0.086314,233900,10178358,233900
1171,0.08785,234100,10566084,234100
1172,0.081439,234300,9904188,234300
1173,0.083435,234500,10306732,234500
1174,0.080559,234700,10660962,234700
1175,0.080458,234900,10244298,234900
1176,0.083419,235100,10812810,235100
1177,0.081158,235300,10305476,235300
1178,0.081079,235500,9950804,235500
1179,0.085324,235700,11045116,235700
1180,0.084349,235900,10096812,235900
1181,0.083284,236100,10453688,236100
1182,0.083207,236300,10261584,236300
1183,0.085394,236500,11714914,236500
1184,0.084436,236700,10765446,236700
1185,0.086821,236900,10661598,236900
1186,0.086435,237100,10603712,237100
1187,0.085504,237300,10719898,237300
1188,0.083009,237500,10621150,237500
1189,0.083604,237700,10485502,237700
1190,0.084294,237900,10326858,237900
1191,0.085016,238100,10578768,238100
1192,0.087403,238300,11119082,238300
1193,0.088669,238500,10837724,238500
1194,0.087975,238700,10942348,238700
1195,0.086908,238900,10888058,238900
1196,0.083685,239100,10585380,239100
1197,0.088998,239300,11214030,239300
1198,0.086792,239500,10731030,239500
1199,0.087327,239700,10559100,239700
1200,0.086675,239900,10897692,239900
1201,0.084292,240100,10315828,240100
1202,0.08355,240300,10704626,240300
1203,0.086304,240500,10888736,240500
1204,0.089532,240700,10659542,120295
1205,0.090143,240900,10982720,240900
1206,0.085119,241100,11284500,241100
1207,0.090727,241300,11065224,241300
1208,0.087414,241500,10968526,241500
1209,0.084503,241700,10872836,241700
1210,0.087761,241900,11228504,241900
1211,0.084917,242100,10753238,242100
1212,0.08989,242300,11241600,242300
1213,0.086045,242500,10398732,242500
1214,0.089387,242700,11420070,242700
1215,0.087099,242900,11056064,242900
1216,0.085645,243100,11330912,243100
1217,0.089609,243300,10860186,243300
1218,0.0892,243500,10625794,243500
1219,0.092435,243700,11587450,243700
1220,0.087485,243900,10858616,243900
1221,0.086169,244100,10904906,244100
1222,0.09065,244300,10837278,244300
1223,0.087689,244500,10852230,244500
1224,0.087933,244700,10924442,244700
1225,0.099826,244900,11020136,244900
1226,0.087709,245100,11104194,245100
1227,0.087382,245300,10548124,245300
1228,0.088908,245500,10707934,245500
1229,0.086898,245700,10821388,245700
1230,0.087199,245900,10655900,245900
1231,0.089228,246100,10905908,246100
1232,0.090286,246300,10587234,246300
1233,0.090093,246500,10973964,246500
1234,0.087016,246700,11295808,246700
1235,0.089223,246900,10763400,246900
1236,0.086118,247100,10742274,247100
1237,0.091557,247300,11383642,247300
1238,0.088388,247500,11129250,247500
1239,0.091363,247700,11567856,247700
1240,0.08895,247900,11674468,247900
1241,0.092052,248100,11371914,248100
1242,0.090356,248300,11122840,248300
1243,0.091004,248500,11212256,248500
1244,0.090576,248700,10877586,248700
1245,0.089192,248900,11183992,248900
1246,0.094112,249100,11258066,249100
1247,0.090602,249300,11103184,249300
1248,0.092595,249500,11484798,249500
1249,0.08894,249700,11215304,249700
1250,0.09192,249900,11007192,249900
1251,0.090051,250100,11091256,250100
1252,0.09177,250300,11277778,250300
1253,0.092103,250500,11023322,250500
1254,0.088564,250700,11069092,250700
1255,0.092221,250900,10862254,250900
1256,0.093239,251100,12392128,251100
1257,0.091894,251300,11479820,251300
1258,0.090475,251500,10938560,251500
1259,0.092342,251700,11557840,251700
1260,0.092518,251900,11092394,251900
1261,0.100179,252100,11610776,252100
1262,0.095527,252300,12230842,252300
1263,0.092049,252500,11330294,252500
1264,0.091386,252700,11363558,252700
1265,0.09079,252900,11295830,252900
1266,0.095769,253100,11392028,253100
1267,0.090602,253300,11545086,253300
1268,0.088686,253500,10816508,253500
1269,0.094115,253700,11719854,253700
1270,0.095557,253900,11577088,253900
1271,0.088977,254100,11599292,254100
1272,0.093119,254300,11375706,254300
1273,0.096917,254500,11722072,254500
1274,0.091889,254700,11159704,254700
1275,0.090707,254900,10961744,254900
1276,0.089342,255100,11232100,255100
1277,0.08929,255300,11478952,255300
1278,0.093006,255500,11398794,255500
1279,0.09538,255700,11281432,255700
1280,0.094723,255900,11219462,255900
1281,0.094628,256100,11636856,256100
1282,0.095289,256300,11750160,256300
1283,0.098113,256500,11766670,256500
1284,0.093066,256700,11514002,128411
1285,0.092845,256900,10957738,256900
1286,0.100416,257100,12743720,257100
1287,0.095175,257300,11544024,257300
1288,0.100645,257500,12861224,257500
1289,0.093101,257700,12025446,257700
1290,0.092973,257900,11117848,257900
1291,0.096055,258100,11366860,258100
1292,0.0959,258300,11486298,258300
1293,0.091001,258500,11324022,258500
1294,0.090821,258700,11459922,258700
1295,0.092323,258900,11302150,258900
1296,0.091288,259100,11489290,259100
1297,0.091979,259300,11627730,259300
1298,0.094933,259500,12086928,259500
1299,0.096485,259700,11850046,259700
1300,0.091134,259900,11273042,259900
1301,0.092018,260100,11286102,260100
1302,0.094692,260300,11370086,260300
1303,0.093536,260500,11751156,260500
1304,0.097943,260700,11761324,260700
1305,0.09937,260900,11927584,260900
1306,0.097329,261100,11884222,261100
1307,0.090539,261300,11613412,261300
1308,0.096639,261500,12164744,261500
1309,0.098547,261700,12325754,261700
1310,0.092232,261900,11245660,261900
1311,0.098577,262100,12584802,262100
1312,0.093683,262300,11605340,262300
1313,0.095445,262500,12085586,262500
1314,0.108088,262700,12110734,262700
1315,0.097275,262900,11655012,262900
1316,0.096089,263100,11627372,263100
1317,0.095107,263300,11820752,263300
1318,0.106804,263500,12157652,263500
1319,0.096664,263700,11979194,263700
1320,0.096175,263900,11772434,263900
1321,0.105026,264100,12329770,264100
1322,0.099723,264300,11893308,264300
1323,0.098497,264500,11742784,264500
1324,0.097281,264700,11790110,264700
1325,0.097703,264900,12037454,264900
1326,0.095927,265100,11746554,265100
1327,0.097426,265300,12269302,265300
1328,0.095664,265500,11765438,265500
1329,0.101103,265700,12537864,265700
1330,0.100659,265900,12828318,265900
1331,0.095528,266100,12075010,266100
1332,0.103154,266300,12687644,266300
1333,0.100741,266500,12352444,266500
1334,0.100271,266700,12064136,133275
1335,0.098485,266900,12604960,266900
1336,0.100001,267100,12155802,267100
1337,0.100661,267300,12294738,267300
1338,0.096776,267500,12099906,267500
1339,0.097209,267700,11781758,267700
1340,0.093635,267900,12052184,267900
1341,0.098292,268100,11907330,268100
1342,0.097033,268300,12729288,268300
1343,0.099319,268500,12435594,268500
1344,0.097988,268700,11985188,268700
1345,0.102252,268900,12381156,268900
1346,0.096242,269100,11789308,269100
1347,0.096514,269300,11661870,269300
1348,0.093231,269500,12199648,269500
1349,0.101286,269700,12423914,269700
1350,0.104094,269900,12033768,269900
1351,0.11542,270100,12586452,270100
1352,0.098721,270300,12242486,270300
1353,0.101335,270500,12477648,270500
1354,0.097124,270700,12308724,270700
1355,0.096987,270900,12406442,270900
1356,0.099804,271100,12532972,271100
1357,0.097284,271300,12273694,271300
1358,0.095887,271500,12518574,271500
1359,0.096467,271700,12270792,271700
1360,0.099824,271900,12518986,271900
1361,0.099092,272100,12749746,272100
1362,0.101779,272300,12796676,272300
1363,0.099661,272500,11880702,272500
1364,0.103337,272700,12284120,272700
1365,0.101748,272900,12822520,272900
1366,0.098741,273100,12241678,273100
1367,0.101252,273300,13051738,273300
1368,0.096471,273500,12335062,273500
1369,0.098235,273700,11804636,273700
1370,0.09902,273900,12120730,273900
1371,0.099665,274100,12143394,274100
1372,0.101192,274300,12611712,274300
1373,0.098675,274500,12687664,274500
1374,0.099908,274700,12667742,274700
1375,0.096955,274900,11874370,274900
1376,0.097304,275100,12343200,275100
1377,0.100852,275300,12585750,275300
1378,0.100757,275500,12317214,275500
1379,0.100142,275700,12510248,275700
1380,0.101938,275900,12078758,275900
1381,0.102689,276100,12786604,276100
1382,0.100729,276300,12929334,276300
1383,0.105021,276500,12682126,276500
1384,0.100735,276700,12677808,276700
1385,0.104578,276900,12273314,276900
1386,0.10275,277100,13134882,277100
1387,0.100095,277300,12645980,277300
1388,0.102131,277500,13036256,277500
1389,0.09902,277700,12578102,277700
1390,0.11022,277900,13262854,277900
1391,0.099512,278100,13231796,278100
1392,0.099198,278300,12437728,278300
1393,0.105787,278500,12336346,278500
1394,0.098637,278700,12562352,278700
1395,0.108662,278900,13029632,278900
1396,0.101333,279100,12423598,279100
1397,0.10268,279300,12626630,279300
1398,0.104215,279500,12455548,279500
1399,0.103667,279700,12624410,279700
1400,0.102481,279900,12702602,279900
1401,0.103036,280100,12446680,280100
1402,0.103228,280300,12587326,280300
1403,0.105209,280500,13411140,280500
1404,0.102132,280700,12784778,280700
1405,0.10482,280900,13189310,280900
1406,0.101353,281100,12475904,281100
1407,0.1031,281300,12504046,281300
1408,0.101142,281500,12394226,281500
1409,0.105524,281700,13068552,281700
1410,0.100741,281900,12551362,281900
1411,0.102882,282100,12673450,282100
1412,0.103512,282300,12809962,282300
1413,0.101771,282500,12427106,282500
1414,0.105126,282700,12632768,282700
1415,0.101369,282900,12740232,282900
1416,0.103003,283100,12811356,283100
1417,0.109318,283300,13072884,283300
1418,0.105579,283500,13287256,283500
1419,0.10151,283700,12675060,283700
1420,0.106866,283900,13199940,283900
1421,0.107963,284100,13595454,284100
1422,0.111166,284300,13330560,142196
1423,0.109566,284500,13393462,284500
1424,0.102459,284700,12539754,284700
1425,0.108039,284900,12869226,284900
1426,0.099589,285100,12848390,285100
1427,0.099275,285300,12557368,285300
1428,0.102894,285500,12728712,285500
1429,0.103541,285700,12468920,285700
1430,0.10288,285900,12930320,285900
1431,0.102992,286100,12928270,286100
1432,0.107524,286300,12751132,286300
1433,0.107069,286500,12873978,286500
1434,0.101778,286700,12718806,286700
1435,0.104208,286900,12981314,286900
1436,0.103511,287100,13651694,287100
1437,0.105124,287300,12967156,287300
1438,0.100952,287500,13498408,287500
1439,0.108175,287700,12675424,287700
1440,0.104287,287900,13168422,287900
1441,0.109144,288100,13816356,288100
1442,0.107101,288300,12870844,288300
1443,0.111024,288500,12792056,288500
1444,0.110247,288700,13053986,288700
1445,0.109331,288900,13660122,144537
1446,0.10511,289100,13002790,289100
1447,0.102676,289300,12802894,289300
1448,0.100108,289500,12911872,289500
1449,0.106239,289700,13827642,289700
1450,0.104303,289900,13226648,289900
1451,0.105654,290100,13173512,290100
1452,0.103433,290300,12672850,290300
1453,0.105418,290500,13089882,290500
1454,0.103862,290700,13022818,290700
1455,0.1036,290900,13103318,290900
1456,0.106546,291100,12962686,291100
1457,0.104847,291300,12960650,291300
1458,0.102823,291500,12744810,291500
1459,0.108633,291700,13245238,291700
1460,0.112489,291900,14132278,291900
1461,0.108418,292100,13186410,292100
1462,0.107462,292300,13367640,292300
1463,0.102979,292500,13494000,292500
1464,0.104738,292700,13670248,292700
1465,0.104627,292900,13162378,292900
1466,0.112215,293100,13726030,293100
1467,0.109631,293300,13078878,293300
1468,0.106055,293500,13225974,293500
1469,0.105171,293700,13070532,293700
1470,0.10306,293900,13498756,293900
1471,0.109011,294100,14172130,294100
1472,0.108908,294300,13756864,294300
1473,0.110617,294500,14538336,294500
1474,0.105385,294700,13057798,294700
1475,0.108594,294900,13871122,294900
1476,0.105548,295100,13204656,295100
1477,0.110561,295300,13637312,295300
1478,0.108283,295500,13460416,295500
1479,0.120962,295700,13470986,295700
1480,0.10678,295900,13479734,295900
1481,0.106763,296100,12819010,296100
1482,0.107139,296300,12968140,296300
1483,0.1091,296500,12977880,296500
1484,0.107421,296700,13093756,296700
1485,0.112533,296900,13790502,296900
1486,0.107393,297100,13274608,297100
1487,0.108762,297300,13478918,297300
1488,0.108224,297500,14321916,297500
1489,0.110397,297700,13198144,297700
1490,0.109933,297900,13270004,297900
1491,0.110741,298100,13360194,298100
1492,0.107295,298300,13246420,298300
1493,0.107642,298500,14148524,298500
1494,0.105588,298700,13407038,298700
1495,0.104408,298900,13190106,298900
1496,0.115139,299100,14190020,299100
1497,0.109702,299300,14041038,299300
1498,0.110809,299500,13923868,299500
1499,0.112669,299700,13755308,299700
1500,0.115377,299900,15204158,299900
1501,0.110608,300100,13521712,300100
1502,0.121247,300300,13324300,300300
1503,0.107232,300500,14082014,300500
1504,0.110384,300700,13855436,300700
1505,0.117572,300900,14280426,300900
1506,0.11334,301100,13459024,301100
1507,0.111974,301300,13530490,301300
1508,0.114646,301500,14207636,301500
1509,0.110092,301700,13617524,301700
1510,0.116281,301900,14234406,301900
1511,0.107855,302100,13722716,302100
1512,0.1123,302300,15068764,302300
1513,0.112366,302500,14502556,302500
1514,0.113991,302700,14525798,302700
1515,0.110873,302900,13901392,302900
1516,0.113968,303100,14318242,303100
1517,0.111831,303300,13952398,303300
1518,0.111428,303500,13675240,303500
1519,0.113343,303700,13471328,303700
1520,0.116319,303900,14239376,303900
1521,0.111326,304100,13587186,304100
1522,0.113071,304300,13715426,304300
1523,0.114437,304500,14324384,304500
1524,0.10938,304700,13359662,304700
1525,0.116526,304900,14345570,304900
1526,0.112588,305100,13608840,305100
1527,0.115283,305300,13979654,305300
1528,0.110681,305500,13921952,305500
1529,0.11026,305700,13599982,305700
1530,0.111913,305900,13883970,305900
1531,0.111415,306100,14125648,306100
1532,0.115849,306300,14070702,306300
1533,0.113611,306500,14213082,306500
1534,0.116235,306700,15128352,306700
1535,0.112867,306900,13522534,306900
1536,0.128261,307100,13814624,307100
1537,0.113044,307300,14179724,307300
1538,0.121239,307500,15203076,307500
1539,0.110072,307700,13824800,307700
1540,0.113962,307900,14124328,307900
1541,0.115108,308100,14343346,308100
1542,0.112143,308300,14286252,308300
1543,0.113132,308500,13627588,308500
1544,0.115751,308700,14303920,308700
1545,0.114327,308900,14410034,308900
1546,0.111738,309100,13732910,309100
1547,0.111236,309300,13714908,309300
1548,0.130766,309500,13920236,309500
1549,0.113206,309700,14287314,309700
1550,0.111559,309900,13828750,309900
1551,0.112698,310100,14811586,310100
1552,0.111433,310300,13775860,310300
1553,0.11867,310500,15211802,310500
1554,0.114814,310700,13963940,310700
1555,0.117133,310900,14878964,310900
1556,0.110406,311100,13766498,311100
1557,0.113613,311300,14253880,311300
1558,0.113014,311500,14189220,311500
1559,0.112513,311700,14124294,311700
1560,0.114606,311900,13859084,311900
1561,0.115449,312100,14433240,312100
1562,0.120066,312300,14444882,156236
1563,0.114805,312500,13817318,312500
1564,0.12128,312700,14905014,312700
1565,0.111609,312900,14306316,312900
1566,0.112084,313100,14342248,313100
1567,0.111686,313300,14065572,313300
1568,0.117959,313500,14781884,313500
1569,0.119815,313700,14772093,156984
1570,0.112357,313900,14034706,313900
1571,0.11515,314100,14283776,314100
1572,0.120275,314300,14346060,314300
1573,0.113904,314500,14669152,314500
1574,0.114042,314700,15331378,314700
1575,0.11431,314900,14384096,314900
1576,0.117031,315100,14738842,157589
1577,0.11777,315300,14386646,315300
1578,0.11699,315500,14477720,315500
1579,0.113623,315700,14091914,315700
1580,0.112875,315900,13961360,315900
1581,0.112289,316100,14277616,316100
1582,0.115035,316300,14813612,316300
1583,0.121039,316500,14606852,316500
1584,0.116561,316700,14308114,316700
1585,0.114577,316900,14185242,316900
1586,0.119258,317100,14904942,317100
1587,0.12049,317300,15289680,317300
1588,0.117165,317500,15022990,317500
1589,0.114908,317700,14410906,317700
1590,0.118509,317900,14514735,159082
1591,0.11439,318100,13866948,318100
1592,0.11534,318300,14880976,318300
1593,0.119092,318500,14583358,318500
1594,0.119634,318700,14515816,318700
1595,0.118264,318900,14689212,318900
1596,0.122101,319100,14684982,319100
1597,0.116812,319300,14325776,319300
1598,0.114683,319500,14276914,319500
1599,0.119437,319700,14452742,319700
1600,0.116778,319900,14932572,319900
1601,0.115627,320100,13966780,320100
1602,0.121617,320300,14683234,320300
1603,0.124864,320500,15278532,320500
1604,0.114197,320700,14643858,320700
1605,0.118117,320900,14664146,320900
